order_id,orderline_id,sku,quantity,picking_unit,unit_of_measure,order_date,picking_date,picking_time,ship_date,ship_time,customer_id,shipping_method
SO-204017,SO-204017-09,SP-1086,29,piece,SET,2025-06-11,2025-06-12,08:53:19,2025-06-13,21:52:28,C-19841,CEP
SO-204018,SO-204018-01,SP-1088,1,piece,EA,2025-06-11,2025-06-11,10:10:37,2025-06-11,20:58:46,C-11218,CEP
SO-204019,SO-204019-01,EL-1008,4,piece,PK,2025-06-11,2025-06-12,20:24:14,2025-06-12,14:35:10,C-10134,Express
SO-204020,SO-204020-01,HK-1022,1,piece,EA,2025-06-11,2025-06-11,09:50:24,2025-06-11,10:06:12,C-11490,Freight
SO-204021,SO-204021-01,EL-1010,1,piece,EA,2025-06-11,2025-06-11,06:07:20,2025-06-12,09:49:25,C-17865,CEP
SO-204021,SO-204021-02,SP-1090,3,piece,EA,2025-06-11,2025-06-11,06:07:20,2025-06-12,09:49:25,C-17865,CEP
SO-204021,SO-204021-03,PS-1117,4,piece,PK,2025-06-11,2025-06-11,06:07:20,2025-06-12,09:49:25,C-17865,CEP
SO-204022,SO-204022-01,EL-1008,5,piece,PK,2025-06-11,2025-06-11,20:22:56,2025-06-11,20:58:55,C-13394,CEP
SO-204022,SO-204022-02,AU-1135,2,piece,EA,2025-06-11,2025-06-11,20:22:56,2025-06-11,20:58:55,C-13394,CEP
SO-204022,SO-204022-03,SP-1084,3,piece,EA,2025-06-11,2025-06-11,20:22:56,2025-06-11,20:58:55,C-13394,CEP
SO-204022,SO-204022-04,OF-1050,3,piece,EA,2025-06-11,2025-06-11,20:22:56,2025-06-11,20:58:55,C-13394,CEP
SO-204023,SO-204023-01,SP-1088,1,piece,EA,2025-06-11,2025-06-11,18:20:22,2025-06-12,11:34:45,C-18621,Freight
SO-204023,SO-204023-02,EL-1010,1,piece,EA,2025-06-11,2025-06-11,18:20:22,2025-06-12,11:34:45,C-18621,Freight
SO-204023,SO-204023-03,EL-1011,21,piece,EA,2025-06-11,2025-06-11,18:20:22,2025-06-12,11:34:45,C-18621,Freight
SO-204023,SO-204023-04,CA-1094,3,piece,EA,2025-06-11,2025-06-11,18:20:22,2025-06-12,11:34:45,C-18621,Freight
SO-204023,SO-204023-05,AU-1135,5,piece,EA,2025-06-11,2025-06-11,18:20:22,2025-06-12,11:34:45,C-18621,Freight
SO-204023,SO-204023-06,HK-1028,39,box,PK,2025-06-11,2025-06-11,18:20:22,2025-06-12,11:34:45,C-18621,Freight
SO-204023,SO-204023-07,EL-1003,1,piece,EA,2025-06-11,2025-06-11,18:20:22,2025-06-12,11:34:45,C-18621,Freight
SO-204023,SO-204023-08,CA-1095,3,piece,EA,2025-06-11,2025-06-11,18:20:22,2025-06-12,11:34:45,C-18621,Freight
SO-204024,SO-204024-01,SP-1086,5,piece,SET,2025-06-11,2025-06-11,18:35:29,2025-06-11,13:37:54,C-15329,CEP
SO-204024,SO-204024-02,HK-1024,5,piece,SET,2025-06-11,2025-06-11,18:35:29,2025-06-11,13:37:54,C-15329,CEP
SO-204024,SO-204024-03,HK-1028,48,piece,PK,2025-06-11,2025-06-11,18:35:29,2025-06-11,13:37:54,C-15329,CEP
SO-204024,SO-204024-04,SP-1084,1,piece,EA,2025-06-11,2025-06-11,18:35:29,2025-06-11,13:37:54,C-15329,CEP
SO-204024,SO-204024-05,HK-1039,47,piece,SET,2025-06-11,2025-06-11,18:35:29,2025-06-11,13:37:54,C-15329,CEP
SO-204024,SO-204024-06,HK-1027,2,piece,SET,2025-06-11,2025-06-11,18:35:29,2025-06-11,13:37:54,C-15329,CEP
SO-204024,SO-204024-07,EL-1003,11,piece,EA,2025-06-11,2025-06-11,18:35:29,2025-06-11,13:37:54,C-15329,CEP
SO-204025,SO-204025-01,PS-1123,1,piece,EA,2025-06-12,2025-06-13,11:21:23,2025-06-14,15:20:50,C-15209,CEP
SO-204026,SO-204026-01,HK-1024,4,piece,SET,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-02,EL-1014,4,piece,SET,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-03,HK-1036,3,piece,SET,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-04,AU-1128,1,piece,PK,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-05,CA-1099,1,piece,SET,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-06,CA-1104,5,piece,EA,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-07,AU-1135,46,box,EA,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-08,EL-1007,3,piece,SET,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-09,CA-1095,1,piece,EA,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-10,EL-1003,26,piece,EA,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-11,SP-1084,5,piece,EA,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-12,EL-1011,1,piece,EA,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-13,HK-1032,41,piece,EA,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-14,TG-1115,5,piece,PK,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-15,TG-1112,5,piece,EA,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-16,CA-1105,3,piece,SET,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-17,CA-1098,30,piece,EA,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-18,EL-1008,5,piece,PK,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-19,HB-1061,4,piece,EA,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204026,SO-204026-20,SP-1086,1,piece,SET,2025-06-12,2025-06-12,17:57:14,2025-06-12,10:53:54,C-17455,Freight
SO-204027,SO-204027-01,EL-1017,31,piece,EA,2025-06-12,2025-06-13,12:59:43,2025-06-14,17:21:09,C-11012,CEP
SO-204027,SO-204027-02,SP-1084,1,piece,EA,2025-06-12,2025-06-13,12:59:43,2025-06-14,17:21:09,C-11012,CEP
SO-204028,SO-204028-01,SP-1089,4,piece,EA,2025-06-12,2025-06-12,10:51:51,2025-06-12,07:57:51,C-14632,Express
SO-204029,SO-204029-01,SP-1082,21,box,EA,2025-06-12,2025-06-12,19:01:40,2025-06-12,06:44:53,C-16137,Express
SO-204030,SO-204030-01,HK-1039,4,piece,SET,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204030,SO-204030-02,TG-1115,2,piece,PK,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204030,SO-204030-03,EL-1008,7,piece,PK,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204030,SO-204030-04,AU-1135,5,piece,EA,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204030,SO-204030-05,OF-1050,3,piece,EA,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204030,SO-204030-06,HB-1066,2,piece,EA,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204030,SO-204030-07,EL-1010,2,piece,EA,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204030,SO-204030-08,HK-1036,4,piece,SET,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204030,SO-204030-09,BM-1140,2,piece,EA,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204030,SO-204030-10,AU-1131,3,piece,EA,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204030,SO-204030-11,AU-1127,50,piece,EA,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204030,SO-204030-12,HK-1032,5,piece,EA,2025-06-12,2025-06-13,07:30:12,2025-06-14,13:34:34,C-18540,CEP
SO-204031,SO-204031-01,CA-1098,3,piece,EA,2025-06-12,2025-06-12,19:28:53,2025-06-12,08:11:15,C-16820,CEP
SO-204031,SO-204031-02,SP-1082,3,piece,EA,2025-06-12,2025-06-12,19:28:53,2025-06-12,08:11:15,C-16820,CEP
SO-204031,SO-204031-03,SP-1088,4,piece,EA,2025-06-12,2025-06-12,19:28:53,2025-06-12,08:11:15,C-16820,CEP
SO-204031,SO-204031-04,HK-1039,1,piece,SET,2025-06-12,2025-06-12,19:28:53,2025-06-12,08:11:15,C-16820,CEP
SO-204031,SO-204031-05,OF-1050,22,box,EA,2025-06-12,2025-06-12,19:28:53,2025-06-12,08:11:15,C-16820,CEP
SO-204031,SO-204031-06,EL-1011,4,piece,EA,2025-06-12,2025-06-12,19:28:53,2025-06-12,08:11:15,C-16820,CEP
SO-204032,SO-204032-01,CA-1101,9,piece,EA,2025-06-12,2025-06-12,20:27:34,2025-06-12,14:24:31,C-16853,Freight
SO-204032,SO-204032-02,CA-1095,1,piece,EA,2025-06-12,2025-06-12,20:27:34,2025-06-12,14:24:31,C-16853,Freight
SO-204033,SO-204033-01,AU-1130,5,piece,SET,2025-06-12,2025-06-12,14:23:09,2025-06-12,16:26:04,C-17931,Express
SO-204034,SO-204034-01,CA-1098,26,piece,EA,2025-06-12,2025-06-13,20:35:22,2025-06-14,17:57:27,C-12749,Freight
SO-204034,SO-204034-02,SP-1086,1,piece,SET,2025-06-12,2025-06-13,20:35:22,2025-06-14,17:57:27,C-12749,Freight
SO-204035,SO-204035-01,HK-1036,4,piece,SET,2025-06-12,2025-06-12,12:56:35,2025-06-13,21:43:04,C-17800,Freight
SO-204036,SO-204036-01,PS-1118,5,piece,EA,2025-06-12,2025-06-12,09:42:52,2025-06-12,20:15:43,C-10935,CEP
SO-204036,SO-204036-02,HK-1040,2,piece,SET,2025-06-12,2025-06-12,09:42:52,2025-06-12,20:15:43,C-10935,CEP
SO-204036,SO-204036-03,TG-1111,1,piece,EA,2025-06-12,2025-06-12,09:42:52,2025-06-12,20:15:43,C-10935,CEP
SO-204036,SO-204036-04,CA-1095,2,piece,EA,2025-06-12,2025-06-12,09:42:52,2025-06-12,20:15:43,C-10935,CEP
SO-204036,SO-204036-05,CA-1105,1,piece,SET,2025-06-12,2025-06-12,09:42:52,2025-06-12,20:15:43,C-10935,CEP
SO-204037,SO-204037-01,OF-1050,5,piece,EA,2025-06-12,2025-06-13,12:12:56,2025-06-14,13:39:11,C-15869,Express
SO-204037,SO-204037-02,AU-1128,7,piece,PK,2025-06-12,2025-06-13,12:12:56,2025-06-14,13:39:11,C-15869,Express
SO-204038,SO-204038-01,SP-1089,1,piece,EA,2025-06-12,2025-06-12,18:34:01,2025-06-13,16:36:26,C-14382,CEP
SO-204038,SO-204038-02,SP-1077,3,piece,PK,2025-06-12,2025-06-12,18:34:01,2025-06-13,16:36:26,C-14382,CEP
SO-204038,SO-204038-03,AU-1135,5,piece,EA,2025-06-12,2025-06-12,18:34:01,2025-06-13,16:36:26,C-14382,CEP
SO-204038,SO-204038-04,HK-1024,50,piece,SET,2025-06-12,2025-06-12,18:34:01,2025-06-13,16:36:26,C-14382,CEP
SO-204039,SO-204039-01,EL-1003,2,piece,EA,2025-06-12,2025-06-13,17:06:38,2025-06-14,19:19:29,C-10438,CEP
SO-204040,SO-204040-01,CA-1104,3,piece,EA,2025-06-12,2025-06-13,09:26:12,2025-06-13,12:43:15,C-16852,Freight
SO-204041,SO-204041-01,AU-1128,41,piece,PK,2025-06-12,2025-06-12,14:49:59,2025-06-12,21:42:48,C-14481,CEP
SO-204042,SO-204042-01,CA-1103,1,piece,EA,2025-06-12,2025-06-12,07:32:56,2025-06-12,09:44:16,C-11906,Freight
SO-204042,SO-204042-02,EL-1010,3,piece,EA,2025-06-12,2025-06-12,07:32:56,2025-06-12,09:44:16,C-11906,Freight
SO-204043,SO-204043-01,SP-1089,5,piece,EA,2025-06-12,2025-06-12,14:34:33,2025-06-12,11:31:22,C-17542,CEP
SO-204043,SO-204043-02,AU-1131,1,piece,EA,2025-06-12,2025-06-12,14:34:33,2025-06-12,11:31:22,C-17542,CEP
SO-204043,SO-204043-03,TG-1112,2,piece,EA,2025-06-12,2025-06-12,14:34:33,2025-06-12,11:31:22,C-17542,CEP
SO-204043,SO-204043-04,AU-1128,5,piece,PK,2025-06-12,2025-06-12,14:34:33,2025-06-12,11:31:22,C-17542,CEP
SO-204043,SO-204043-05,HK-1028,2,piece,PK,2025-06-12,2025-06-12,14:34:33,2025-06-12,11:31:22,C-17542,CEP
SO-204044,SO-204044-01,AU-1135,5,piece,EA,2025-06-12,2025-06-12,11:30:09,2025-06-12,15:17:33,C-14468,CEP
SO-204044,SO-204044-02,HK-1024,3,piece,SET,2025-06-12,2025-06-12,11:30:09,2025-06-12,15:17:33,C-14468,CEP
SO-204044,SO-204044-03,AU-1128,5,piece,PK,2025-06-12,2025-06-12,11:30:09,2025-06-12,15:17:33,C-14468,CEP
SO-204045,SO-204045-01,PS-1116,45,box,EA,2025-06-12,2025-06-12,16:27:08,2025-06-13,17:55:16,C-16067,CEP
SO-204045,SO-204045-02,CA-1099,34,box,SET,2025-06-12,2025-06-12,16:27:08,2025-06-13,17:55:16,C-16067,CEP
SO-204046,SO-204046-01,HK-1032,1,piece,EA,2025-06-12,2025-06-12,16:27:13,2025-06-12,11:03:01,C-17533,CEP
SO-204047,SO-204047-01,HB-1066,3,piece,EA,2025-06-12,2025-06-12,17:30:59,2025-06-13,08:32:29,C-18015,CEP
SO-204048,SO-204048-01,AU-1135,5,piece,EA,2025-06-12,2025-06-12,18:37:27,2025-06-12,15:45:54,C-10533,Freight
SO-204048,SO-204048-02,SP-1089,2,piece,EA,2025-06-12,2025-06-12,18:37:27,2025-06-12,15:45:54,C-10533,Freight
SO-204049,SO-204049-01,HK-1039,5,piece,SET,2025-06-12,2025-06-12,09:54:28,2025-06-13,17:20:42,C-14013,CEP
SO-204050,SO-204050-01,OF-1041,5,piece,EA,2025-06-12,2025-06-13,11:30:11,2025-06-13,06:18:43,C-19675,Freight
SO-204051,SO-204051-01,AU-1128,3,piece,PK,2025-06-12,2025-06-12,12:24:32,2025-06-13,18:12:49,C-12924,CEP
SO-204052,SO-204052-01,CA-1094,1,piece,EA,2025-06-12,2025-06-12,08:46:00,2025-06-12,20:04:31,C-10570,CEP
SO-204052,SO-204052-02,HK-1039,4,piece,SET,2025-06-12,2025-06-12,08:46:00,2025-06-12,20:04:31,C-10570,CEP
SO-204053,SO-204053-01,HK-1036,3,piece,SET,2025-06-12,2025-06-12,06:56:13,2025-06-12,12:46:39,C-12099,CEP
SO-204053,SO-204053-02,CA-1094,6,piece,EA,2025-06-12,2025-06-12,06:56:13,2025-06-12,12:46:39,C-12099,CEP
SO-204053,SO-204053-03,AU-1128,5,piece,PK,2025-06-12,2025-06-12,06:56:13,2025-06-12,12:46:39,C-12099,CEP
SO-204054,SO-204054-01,AU-1131,4,piece,EA,2025-06-12,2025-06-12,20:38:18,2025-06-13,13:02:41,C-15603,CEP
SO-204054,SO-204054-02,BM-1141,4,piece,EA,2025-06-12,2025-06-12,20:38:18,2025-06-13,13:02:41,C-15603,CEP
SO-204055,SO-204055-01,EL-1003,3,piece,EA,2025-06-12,2025-06-13,07:59:00,2025-06-13,07:46:55,C-17407,Freight
SO-204055,SO-204055-02,AU-1131,2,piece,EA,2025-06-12,2025-06-13,07:59:00,2025-06-13,07:46:55,C-17407,Freight
SO-204055,SO-204055-03,OF-1053,2,piece,EA,2025-06-12,2025-06-13,07:59:00,2025-06-13,07:46:55,C-17407,Freight
SO-204055,SO-204055-04,EL-1010,5,piece,EA,2025-06-12,2025-06-13,07:59:00,2025-06-13,07:46:55,C-17407,Freight
SO-204055,SO-204055-05,PS-1120,2,piece,EA,2025-06-12,2025-06-13,07:59:00,2025-06-13,07:46:55,C-17407,Freight
SO-204055,SO-204055-06,HK-1021,16,box,EA,2025-06-12,2025-06-13,07:59:00,2025-06-13,07:46:55,C-17407,Freight
SO-204055,SO-204055-07,CA-1101,4,piece,EA,2025-06-12,2025-06-13,07:59:00,2025-06-13,07:46:55,C-17407,Freight
SO-204055,SO-204055-08,HK-1028,5,piece,PK,2025-06-12,2025-06-13,07:59:00,2025-06-13,07:46:55,C-17407,Freight
SO-204056,SO-204056-01,HB-1064,5,piece,PK,2025-06-12,2025-06-12,10:32:46,2025-06-13,10:10:32,C-15926,Freight
SO-204056,SO-204056-02,HK-1024,10,piece,SET,2025-06-12,2025-06-12,10:32:46,2025-06-13,10:10:32,C-15926,Freight
SO-204056,SO-204056-03,CA-1098,22,box,EA,2025-06-12,2025-06-12,10:32:46,2025-06-13,10:10:32,C-15926,Freight
SO-204056,SO-204056-04,EL-1003,5,piece,EA,2025-06-12,2025-06-12,10:32:46,2025-06-13,10:10:32,C-15926,Freight
SO-204056,SO-204056-05,OF-1047,5,piece,EA,2025-06-12,2025-06-12,10:32:46,2025-06-13,10:10:32,C-15926,Freight
SO-204057,SO-204057-01,AU-1128,3,piece,PK,2025-06-12,2025-06-13,13:07:52,2025-06-13,08:05:46,C-12996,CEP
SO-204058,SO-204058-01,SP-1082,3,piece,EA,2025-06-12,2025-06-12,17:19:45,2025-06-13,17:59:30,C-14397,Express
SO-204059,SO-204059-01,CA-1098,5,piece,EA,2025-06-12,2025-06-13,14:31:19,2025-06-14,10:19:32,C-14620,Freight
SO-204060,SO-204060-01,EL-1011,2,piece,EA,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-02,CA-1099,4,piece,SET,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-03,HK-1024,5,piece,SET,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-04,CA-1098,5,piece,EA,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-05,BM-1145,5,piece,EA,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-06,OF-1060,1,piece,PK,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-07,PS-1117,1,piece,PK,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-08,CA-1105,2,piece,SET,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-09,AU-1131,3,piece,EA,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-10,EL-1010,5,piece,EA,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-11,TG-1112,4,piece,EA,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-12,HB-1073,2,piece,EA,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-13,SP-1089,2,piece,EA,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-14,CA-1104,2,piece,EA,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-15,HK-1027,8,piece,SET,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-16,BM-1137,5,piece,SET,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204060,SO-204060-17,OF-1050,3,piece,EA,2025-06-12,2025-06-13,08:36:48,2025-06-13,15:51:48,C-16667,CEP
SO-204061,SO-204061-01,EL-1013,3,piece,EA,2025-06-12,2025-06-12,11:48:07,2025-06-12,17:13:12,C-11136,Freight
SO-204061,SO-204061-02,OF-1050,2,piece,EA,2025-06-12,2025-06-12,11:48:07,2025-06-12,17:13:12,C-11136,Freight
SO-204061,SO-204061-03,SP-1086,4,piece,SET,2025-06-12,2025-06-12,11:48:07,2025-06-12,17:13:12,C-11136,Freight
SO-204062,SO-204062-01,CA-1094,7,piece,EA,2025-06-12,2025-06-12,13:39:59,2025-06-12,20:53:18,C-10852,Freight
SO-204063,SO-204063-01,EL-1011,5,piece,EA,2025-06-12,2025-06-12,08:41:41,2025-06-12,07:11:44,C-14136,CEP
SO-204063,SO-204063-02,SP-1084,5,piece,EA,2025-06-12,2025-06-12,08:41:41,2025-06-12,07:11:44,C-14136,CEP
SO-204063,SO-204063-03,CA-1097,16,box,PK,2025-06-12,2025-06-12,08:41:41,2025-06-12,07:11:44,C-14136,CEP
SO-204063,SO-204063-04,CA-1095,2,piece,EA,2025-06-12,2025-06-12,08:41:41,2025-06-12,07:11:44,C-14136,CEP
SO-204064,SO-204064-01,CA-1098,3,piece,EA,2025-06-12,2025-06-12,11:11:04,2025-06-13,06:38:25,C-10156,Freight
SO-204065,SO-204065-01,EL-1003,2,piece,EA,2025-06-12,2025-06-12,17:17:31,2025-06-12,09:16:50,C-11210,Freight
SO-204065,SO-204065-02,TG-1112,1,piece,EA,2025-06-12,2025-06-12,17:17:31,2025-06-12,09:16:50,C-11210,Freight
SO-204065,SO-204065-03,CA-1098,5,piece,EA,2025-06-12,2025-06-12,17:17:31,2025-06-12,09:16:50,C-11210,Freight
SO-204065,SO-204065-04,CA-1095,1,piece,EA,2025-06-12,2025-06-12,17:17:31,2025-06-12,09:16:50,C-11210,Freight
SO-204065,SO-204065-05,OF-1048,3,piece,EA,2025-06-12,2025-06-12,17:17:31,2025-06-12,09:16:50,C-11210,Freight
SO-204065,SO-204065-06,HK-1032,5,piece,EA,2025-06-12,2025-06-12,17:17:31,2025-06-12,09:16:50,C-11210,Freight
SO-204065,SO-204065-07,SP-1088,3,piece,EA,2025-06-12,2025-06-12,17:17:31,2025-06-12,09:16:50,C-11210,Freight
SO-204065,SO-204065-08,HK-1036,31,piece,SET,2025-06-12,2025-06-12,17:17:31,2025-06-12,09:16:50,C-11210,Freight
SO-204065,SO-204065-09,OF-1050,5,piece,EA,2025-06-12,2025-06-12,17:17:31,2025-06-12,09:16:50,C-11210,Freight
SO-204066,SO-204066-01,EL-1008,45,box,PK,2025-06-12,2025-06-12,09:36:17,2025-06-12,07:21:13,C-12740,CEP
SO-204066,SO-204066-02,TG-1110,20,box,EA,2025-06-12,2025-06-12,09:36:17,2025-06-12,07:21:13,C-12740,CEP
SO-204067,SO-204067-01,CA-1095,4,piece,EA,2025-06-12,2025-06-13,21:25:31,2025-06-13,12:01:00,C-11674,CEP
SO-204067,SO-204067-02,TG-1112,5,piece,EA,2025-06-12,2025-06-13,21:25:31,2025-06-13,12:01:00,C-11674,CEP
SO-204067,SO-204067-03,OF-1050,1,piece,EA,2025-06-12,2025-06-13,21:25:31,2025-06-13,12:01:00,C-11674,CEP
SO-204068,SO-204068-01,HK-1028,3,piece,PK,2025-06-12,2025-06-13,18:14:40,2025-06-14,16:13:57,C-12179,Freight
SO-204069,SO-204069-01,CA-1104,4,piece,EA,2025-06-12,2025-06-12,16:44:27,2025-06-13,14:34:36,C-17677,CEP
SO-204069,SO-204069-02,PS-1117,2,piece,PK,2025-06-12,2025-06-12,16:44:27,2025-06-13,14:34:36,C-17677,CEP
SO-204069,SO-204069-03,OF-1050,4,piece,EA,2025-06-12,2025-06-12,16:44:27,2025-06-13,14:34:36,C-17677,CEP
SO-204069,SO-204069-04,TG-1110,3,piece,EA,2025-06-12,2025-06-12,16:44:27,2025-06-13,14:34:36,C-17677,CEP
SO-204069,SO-204069-05,HK-1024,1,piece,SET,2025-06-12,2025-06-12,16:44:27,2025-06-13,14:34:36,C-17677,CEP
SO-204070,SO-204070-01,SP-1084,4,piece,EA,2025-06-12,2025-06-12,18:48:26,2025-06-12,10:20:27,C-19269,CEP
SO-204071,SO-204071-01,AU-1131,2,piece,EA,2025-06-12,2025-06-13,10:38:11,2025-06-14,07:57:07,C-19426,CEP
SO-204071,SO-204071-02,SP-1084,1,piece,EA,2025-06-12,2025-06-13,10:38:11,2025-06-14,07:57:07,C-19426,CEP
SO-204071,SO-204071-03,EL-1015,3,piece,EA,2025-06-12,2025-06-13,10:38:11,2025-06-14,07:57:07,C-19426,CEP
SO-204071,SO-204071-04,CA-1098,4,piece,EA,2025-06-12,2025-06-13,10:38:11,2025-06-14,07:57:07,C-19426,CEP
SO-204071,SO-204071-05,SP-1082,1,piece,EA,2025-06-12,2025-06-13,10:38:11,2025-06-14,07:57:07,C-19426,CEP
SO-204071,SO-204071-06,SP-1089,2,piece,EA,2025-06-12,2025-06-13,10:38:11,2025-06-14,07:57:07,C-19426,CEP
SO-204071,SO-204071-07,HK-1034,1,piece,EA,2025-06-12,2025-06-13,10:38:11,2025-06-14,07:57:07,C-19426,CEP
SO-204071,SO-204071-08,CA-1099,4,piece,SET,2025-06-12,2025-06-13,10:38:11,2025-06-14,07:57:07,C-19426,CEP
SO-204071,SO-204071-09,EL-1011,5,piece,EA,2025-06-12,2025-06-13,10:38:11,2025-06-14,07:57:07,C-19426,CEP
SO-204072,SO-204072-01,SP-1084,2,piece,EA,2025-06-12,2025-06-12,15:14:45,2025-06-12,08:29:59,C-14263,CEP
SO-204072,SO-204072-02,EL-1007,2,piece,SET,2025-06-12,2025-06-12,15:14:45,2025-06-12,08:29:59,C-14263,CEP
SO-204073,SO-204073-01,CA-1098,5,piece,EA,2025-06-12,2025-06-12,08:28:55,2025-06-12,21:49:41,C-12682,Freight
SO-204073,SO-204073-02,TG-1112,5,piece,EA,2025-06-12,2025-06-12,08:28:55,2025-06-12,21:49:41,C-12682,Freight
SO-204074,SO-204074-01,CA-1095,4,piece,EA,2025-06-12,2025-06-12,09:49:44,2025-06-13,19:31:03,C-14142,Freight
SO-204074,SO-204074-02,TG-1112,3,piece,EA,2025-06-12,2025-06-12,09:49:44,2025-06-13,19:31:03,C-14142,Freight
SO-204074,SO-204074-03,HK-1039,2,piece,SET,2025-06-12,2025-06-12,09:49:44,2025-06-13,19:31:03,C-14142,Freight
SO-204075,SO-204075-01,EL-1017,3,piece,EA,2025-06-12,2025-06-12,11:38:35,2025-06-13,14:14:06,C-14634,CEP
SO-204076,SO-204076-01,CA-1104,1,piece,EA,2025-06-12,2025-06-12,16:45:13,2025-06-13,08:41:04,C-17331,Freight
SO-204076,SO-204076-02,HK-1032,4,piece,EA,2025-06-12,2025-06-12,16:45:13,2025-06-13,08:41:04,C-17331,Freight
SO-204076,SO-204076-03,HK-1028,5,piece,PK,2025-06-12,2025-06-12,16:45:13,2025-06-13,08:41:04,C-17331,Freight
SO-204076,SO-204076-04,SP-1086,1,piece,SET,2025-06-12,2025-06-12,16:45:13,2025-06-13,08:41:04,C-17331,Freight
