order_id,orderline_id,sku,quantity,picking_unit,unit_of_measure,order_type,order_date,picking_date,ship_date,ship_time,customer_id,shipping_method
SO-100437,SO-100437-12,10489,8,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,06:59:00,CUST-0049,CEP
SO-100437,SO-100437-13,10204,3,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,06:59:00,CUST-0049,CEP
SO-100437,SO-100437-14,10444,11,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,06:59:00,CUST-0049,CEP
SO-100437,SO-100437-15,10442,12,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,06:59:00,CUST-0049,CEP
SO-100438,SO-100438-1,10175,1,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,17:07:00,CUST-0115,Freight
SO-100438,SO-100438-2,10015,21,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,17:07:00,CUST-0115,Freight
SO-100438,SO-100438-3,10015,8,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,17:07:00,CUST-0115,Freight
SO-100438,SO-100438-4,10465,6,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,17:07:00,CUST-0115,Freight
SO-100439,SO-100439-1,10284,21,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,07:43:00,CUST-0191,Freight
SO-100439,SO-100439-2,10471,10,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,07:43:00,CUST-0191,Freight
SO-100439,SO-100439-3,10356,13,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,07:43:00,CUST-0191,Freight
SO-100439,SO-100439-4,10227,8,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,07:43:00,CUST-0191,Freight
SO-100439,SO-100439-5,10382,13,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,07:43:00,CUST-0191,Freight
SO-100440,SO-100440-1,10168,3,single,piece,e-com,2024-02-16,2024-02-16,2024-02-16,14:13:00,CUST-0059,Air Freight
SO-100440,SO-100440-2,10087,12,single,piece,e-com,2024-02-16,2024-02-16,2024-02-16,14:13:00,CUST-0059,Air Freight
SO-100440,SO-100440-3,10335,5,single,piece,e-com,2024-02-16,2024-02-16,2024-02-16,14:13:00,CUST-0059,Air Freight
SO-100440,SO-100440-4,10002,18,case,piece,e-com,2024-02-16,2024-02-16,2024-02-16,14:13:00,CUST-0059,Air Freight
SO-100440,SO-100440-5,10346,24,case,piece,e-com,2024-02-16,2024-02-16,2024-02-16,14:13:00,CUST-0059,Air Freight
SO-100440,SO-100440-6,10241,15,case,piece,e-com,2024-02-16,2024-02-16,2024-02-16,14:13:00,CUST-0059,Air Freight
SO-100440,SO-100440-7,10357,3,single,piece,e-com,2024-02-16,2024-02-16,2024-02-16,14:13:00,CUST-0059,Air Freight
SO-100440,SO-100440-8,10403,7,single,piece,e-com,2024-02-16,2024-02-16,2024-02-16,14:13:00,CUST-0059,Air Freight
SO-100441,SO-100441-1,10374,14,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,16:59:00,CUST-0075,CEP
SO-100441,SO-100441-2,10099,11,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,16:59:00,CUST-0075,CEP
SO-100441,SO-100441-3,10314,3,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,16:59:00,CUST-0075,CEP
SO-100441,SO-100441-4,10283,3,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,16:59:00,CUST-0075,CEP
SO-100442,SO-100442-1,10208,18,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,08:33:00,CUST-0125,CEP
SO-100442,SO-100442-2,10240,2,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,08:33:00,CUST-0125,CEP
SO-100442,SO-100442-3,10342,11,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,08:33:00,CUST-0125,CEP
SO-100442,SO-100442-4,10004,4,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,08:33:00,CUST-0125,CEP
SO-100442,SO-100442-5,10261,22,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,08:33:00,CUST-0125,CEP
SO-100442,SO-100442-6,10080,19,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,08:33:00,CUST-0125,CEP
SO-100442,SO-100442-7,10217,23,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,08:33:00,CUST-0125,CEP
SO-100442,SO-100442-8,10439,3,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,08:33:00,CUST-0125,CEP
SO-100443,SO-100443-1,10043,2,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-2,10379,3,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-3,10147,1,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-4,10127,24,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-5,10459,18,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-6,10354,21,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-7,10228,6,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-8,10232,9,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-9,10287,5,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-10,10112,20,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-11,10454,22,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-12,10468,6,single,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100443,SO-100443-13,10239,18,case,piece,store replenishment,2024-02-16,2024-02-16,2024-02-16,11:54:00,CUST-0015,Air Freight
SO-100444,SO-100444-1,10202,3,single,piece,first allocation,2024-02-17,2024-02-17,2024-02-17,11:10:00,CUST-0141,CEP
SO-100444,SO-100444-2,10270,22,case,piece,first allocation,2024-02-17,2024-02-17,2024-02-17,11:10:00,CUST-0141,CEP
SO-100444,SO-100444-3,10167,12,single,piece,first allocation,2024-02-17,2024-02-17,2024-02-17,11:10:00,CUST-0141,CEP
SO-100444,SO-100444-4,10202,2,single,piece,first allocation,2024-02-17,2024-02-17,2024-02-17,11:10:00,CUST-0141,CEP
SO-100444,SO-100444-5,10224,6,single,piece,first allocation,2024-02-17,2024-02-17,2024-02-17,11:10:00,CUST-0141,CEP
SO-100444,SO-100444-6,10256,21,case,piece,first allocation,2024-02-17,2024-02-17,2024-02-17,11:10:00,CUST-0141,CEP
SO-100444,SO-100444-7,10259,22,case,piece,first allocation,2024-02-17,2024-02-17,2024-02-17,11:10:00,CUST-0141,CEP
SO-100445,SO-100445-1,10227,9,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-2,10005,3,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-3,10442,2,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-4,10443,17,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-5,10391,18,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-6,10352,13,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-7,10152,11,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-8,10286,5,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-9,10067,17,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-10,10102,21,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-11,10221,23,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-12,10298,24,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-13,10301,1,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-14,10314,5,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100445,SO-100445-15,10236,1,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:26:00,CUST-0006,Freight
SO-100446,SO-100446-1,10322,10,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,09:33:00,CUST-0012,Freight
SO-100446,SO-100446-2,10208,19,case,piece,e-com,2024-02-17,2024-02-17,2024-02-17,09:33:00,CUST-0012,Freight
SO-100446,SO-100446-3,10384,10,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,09:33:00,CUST-0012,Freight
SO-100446,SO-100446-4,10375,6,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,09:33:00,CUST-0012,Freight
SO-100446,SO-100446-5,10006,5,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,09:33:00,CUST-0012,Freight
SO-100446,SO-100446-6,10189,12,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,09:33:00,CUST-0012,Freight
SO-100447,SO-100447-1,10413,23,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,15:34:00,CUST-0104,Freight
SO-100447,SO-100447-2,10324,9,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,15:34:00,CUST-0104,Freight
SO-100447,SO-100447-3,10495,21,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,15:34:00,CUST-0104,Freight
SO-100447,SO-100447-4,10123,11,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,15:34:00,CUST-0104,Freight
SO-100447,SO-100447-5,10205,13,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,15:34:00,CUST-0104,Freight
SO-100447,SO-100447-6,10055,4,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,15:34:00,CUST-0104,Freight
SO-100447,SO-100447-7,10178,22,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,15:34:00,CUST-0104,Freight
SO-100447,SO-100447-8,10202,3,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,15:34:00,CUST-0104,Freight
SO-100447,SO-100447-9,10391,14,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,15:34:00,CUST-0104,Freight
SO-100447,SO-100447-10,10151,9,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,15:34:00,CUST-0104,Freight
SO-100448,SO-100448-1,10202,13,case,piece,e-com,2024-02-17,2024-02-17,2024-02-17,14:28:00,CUST-0045,CEP
SO-100448,SO-100448-2,10214,3,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,14:28:00,CUST-0045,CEP
SO-100449,SO-100449-1,10159,1,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:49:00,CUST-0031,CEP
SO-100449,SO-100449-2,10065,11,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:49:00,CUST-0031,CEP
SO-100449,SO-100449-3,10234,14,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:49:00,CUST-0031,CEP
SO-100449,SO-100449-4,10081,23,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:49:00,CUST-0031,CEP
SO-100449,SO-100449-5,10336,14,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:49:00,CUST-0031,CEP
SO-100449,SO-100449-6,10199,17,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:49:00,CUST-0031,CEP
SO-100449,SO-100449-7,10369,19,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,12:49:00,CUST-0031,CEP
SO-100450,SO-100450-1,10415,9,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:23:00,CUST-0156,Air Freight
SO-100450,SO-100450-2,10011,1,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:23:00,CUST-0156,Air Freight
SO-100450,SO-100450-3,10379,14,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:23:00,CUST-0156,Air Freight
SO-100450,SO-100450-4,10146,10,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:23:00,CUST-0156,Air Freight
SO-100450,SO-100450-5,10019,23,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:23:00,CUST-0156,Air Freight
SO-100451,SO-100451-1,10422,3,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:19:00,CUST-0097,CEP
SO-100451,SO-100451-2,10388,12,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:19:00,CUST-0097,CEP
SO-100451,SO-100451-3,10029,11,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:19:00,CUST-0097,CEP
SO-100452,SO-100452-1,10055,16,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,08:31:00,CUST-0163,Freight
SO-100453,SO-100453-1,10190,7,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-2,10037,9,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-3,10336,15,case,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-4,10453,14,case,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-5,10351,12,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-6,10140,12,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-7,10056,18,case,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-8,10461,23,case,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-9,10017,23,case,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-10,10152,1,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-11,10281,18,case,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-12,10405,2,single,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100453,SO-100453-13,10424,20,case,piece,e-com,2024-02-17,2024-02-17,2024-02-17,11:05:00,CUST-0174,Freight
SO-100454,SO-100454-1,10278,3,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-2,10187,5,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-3,10036,23,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-4,10427,20,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-5,10030,17,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-6,10125,3,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-7,10429,12,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-8,10255,10,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-9,10409,18,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-10,10039,23,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-11,10344,2,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-12,10362,14,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-13,10194,23,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-14,10319,7,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100454,SO-100454-15,10058,6,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,06:51:00,CUST-0026,Air Freight
SO-100455,SO-100455-1,10103,16,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,17:06:00,CUST-0048,Freight
SO-100455,SO-100455-2,10215,18,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,17:06:00,CUST-0048,Freight
SO-100455,SO-100455-3,10012,9,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,17:06:00,CUST-0048,Freight
SO-100455,SO-100455-4,10059,1,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,17:06:00,CUST-0048,Freight
SO-100455,SO-100455-5,10211,16,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,17:06:00,CUST-0048,Freight
SO-100455,SO-100455-6,10447,8,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,17:06:00,CUST-0048,Freight
SO-100455,SO-100455-7,10063,16,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,17:06:00,CUST-0048,Freight
SO-100455,SO-100455-8,10082,20,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,17:06:00,CUST-0048,Freight
SO-100455,SO-100455-9,10491,17,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,17:06:00,CUST-0048,Freight
SO-100455,SO-100455-10,10445,11,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,17:06:00,CUST-0048,Freight
SO-100455,SO-100455-11,10076,6,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,17:06:00,CUST-0048,Freight
SO-100456,SO-100456-1,10415,8,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:48:00,CUST-0130,Freight
SO-100456,SO-100456-2,10461,18,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:48:00,CUST-0130,Freight
SO-100456,SO-100456-3,10265,17,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:48:00,CUST-0130,Freight
SO-100456,SO-100456-4,10199,20,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:48:00,CUST-0130,Freight
SO-100456,SO-100456-5,10297,14,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:48:00,CUST-0130,Freight
SO-100456,SO-100456-6,10114,22,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:48:00,CUST-0130,Freight
SO-100456,SO-100456-7,10361,23,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:48:00,CUST-0130,Freight
SO-100456,SO-100456-8,10114,21,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:48:00,CUST-0130,Freight
SO-100456,SO-100456-9,10136,3,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,11:48:00,CUST-0130,Freight
SO-100457,SO-100457-1,10115,9,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:34:00,CUST-0007,Freight
SO-100457,SO-100457-2,10431,22,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:34:00,CUST-0007,Freight
SO-100457,SO-100457-3,10141,9,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:34:00,CUST-0007,Freight
SO-100457,SO-100457-4,10461,8,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:34:00,CUST-0007,Freight
SO-100457,SO-100457-5,10324,8,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:34:00,CUST-0007,Freight
SO-100457,SO-100457-6,10442,3,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:34:00,CUST-0007,Freight
SO-100457,SO-100457-7,10003,8,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:34:00,CUST-0007,Freight
SO-100457,SO-100457-8,10215,17,case,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:34:00,CUST-0007,Freight
SO-100457,SO-100457-9,10207,3,single,piece,store replenishment,2024-02-17,2024-02-17,2024-02-17,10:34:00,CUST-0007,Freight
SO-100458,SO-100458-1,10455,21,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:55:00,CUST-0080,Air Freight
SO-100458,SO-100458-2,10497,23,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:55:00,CUST-0080,Air Freight
SO-100458,SO-100458-3,10263,1,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:55:00,CUST-0080,Air Freight
SO-100458,SO-100458-4,10258,1,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:55:00,CUST-0080,Air Freight
SO-100458,SO-100458-5,10494,10,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:55:00,CUST-0080,Air Freight
SO-100458,SO-100458-6,10278,18,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:55:00,CUST-0080,Air Freight
SO-100458,SO-100458-7,10157,22,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:55:00,CUST-0080,Air Freight
SO-100458,SO-100458-8,10358,24,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:55:00,CUST-0080,Air Freight
SO-100459,SO-100459-1,10281,2,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,07:13:00,CUST-0152,Freight
SO-100459,SO-100459-2,10400,7,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,07:13:00,CUST-0152,Freight
SO-100460,SO-100460-1,10003,5,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,06:43:00,CUST-0019,Freight
SO-100461,SO-100461-1,10103,19,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:37:00,CUST-0142,Freight
SO-100461,SO-100461-2,10082,13,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:37:00,CUST-0142,Freight
SO-100461,SO-100461-3,10273,15,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:37:00,CUST-0142,Freight
SO-100461,SO-100461-4,10431,9,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:37:00,CUST-0142,Freight
SO-100462,SO-100462-1,10303,8,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,07:34:00,CUST-0025,Freight
SO-100462,SO-100462-2,10068,24,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,07:34:00,CUST-0025,Freight
SO-100462,SO-100462-3,10390,14,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,07:34:00,CUST-0025,Freight
SO-100462,SO-100462-4,10303,23,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,07:34:00,CUST-0025,Freight
SO-100462,SO-100462-5,10483,19,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,07:34:00,CUST-0025,Freight
SO-100462,SO-100462-6,10070,21,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,07:34:00,CUST-0025,Freight
SO-100462,SO-100462-7,10352,5,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,07:34:00,CUST-0025,Freight
SO-100462,SO-100462-8,10297,22,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,07:34:00,CUST-0025,Freight
SO-100463,SO-100463-1,10102,13,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,17:44:00,CUST-0037,CEP
SO-100463,SO-100463-2,10369,21,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,17:44:00,CUST-0037,CEP
SO-100463,SO-100463-3,10286,2,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,17:44:00,CUST-0037,CEP
SO-100463,SO-100463-4,10088,5,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,17:44:00,CUST-0037,CEP
SO-100464,SO-100464-1,10491,11,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:11:00,CUST-0165,Freight
SO-100464,SO-100464-2,10368,22,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:11:00,CUST-0165,Freight
SO-100464,SO-100464-3,10381,9,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:11:00,CUST-0165,Freight
SO-100464,SO-100464-4,10013,20,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,16:11:00,CUST-0165,Freight
SO-100465,SO-100465-1,10303,20,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,06:35:00,CUST-0011,Freight
SO-100465,SO-100465-2,10320,17,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,06:35:00,CUST-0011,Freight
SO-100465,SO-100465-3,10053,22,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,06:35:00,CUST-0011,Freight
SO-100465,SO-100465-4,10317,20,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,06:35:00,CUST-0011,Freight
SO-100465,SO-100465-5,10276,12,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,06:35:00,CUST-0011,Freight
SO-100465,SO-100465-6,10238,12,single,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,06:35:00,CUST-0011,Freight
SO-100465,SO-100465-7,10274,16,case,piece,store replenishment,2024-02-18,2024-02-18,2024-02-18,06:35:00,CUST-0011,Freight
SO-100466,SO-100466-1,10011,23,case,piece,store replenishment,2024-02-20,2024-02-20,2024-02-20,12:48:00,CUST-0200,CEP
SO-100466,SO-100466-2,10364,9,single,piece,store replenishment,2024-02-20,2024-02-20,2024-02-20,12:48:00,CUST-0200,CEP
SO-100466,SO-100466-3,10358,3,single,piece,store replenishment,2024-02-20,2024-02-20,2024-02-20,12:48:00,CUST-0200,CEP
SO-100466,SO-100466-4,10010,3,single,piece,store replenishment,2024-02-20,2024-02-20,2024-02-20,12:48:00,CUST-0200,CEP
SO-100466,SO-100466-5,10250,3,single,piece,store replenishment,2024-02-20,2024-02-20,2024-02-20,12:48:00,CUST-0200,CEP
SO-100466,SO-100466-6,10075,17,case,piece,store replenishment,2024-02-20,2024-02-20,2024-02-20,12:48:00,CUST-0200,CEP
SO-100466,SO-100466-7,10487,5,single,piece,store replenishment,2024-02-20,2024-02-20,2024-02-20,12:48:00,CUST-0200,CEP
